Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
580	0.0008	0.0003	0.0009	0.0013
581	0.0003	0.0012	0.0012	0.0018
582	0.0010	0.0008	0.0013	0.0018
583	0.0014	0.0011	0.0004	0.0019
584	0.0006	0.0009	0.0006	0.0012
585	0.0007	0.0006	0.0015	0.0018
586	0.0009	0.0007	0.0011	0.0016
587	0.0016	0.0008	0.0017	0.0025
588	0.0015	0.0013	0.0006	0.0021
589	0.0009	0.0010	0.0009	0.0016
590	0.0013	0.0003	0.0005	0.0014
591	0.0006	0.0022	0.0004	0.0023
592	0.0012	0.0002	0.0004	0.0013
593	0.0006	0.0005	0.0009	0.0011
594	0.0015	0.0007	0.0006	0.0017
595	0.0008	0.0015	0.0011	0.0020
596	0.0014	0.0015	0.0003	0.0020
597	0.0003	0.0017	0.0007	0.0018
598	0.0014	0.0011	0.0024	0.0030
599	0.0011	0.0005	0.0006	0.0014
600	0.0008	0.0014	0.0022	0.0027
601	0.0010	0.0012	0.0006	0.0016
602	0.0021	0.0010	0.0023	0.0032
603	0.0011	0.0002	0.0015	0.0019
604	0.0005	0.0005	0.0013	0.0015
605	0.0016	0.0008	0.0007	0.0019
606	0.0010	0.0011	0.0003	0.0015
607	0.0014	0.0009	0.0012	0.0021
608	0.0015	0.0002	0.0009	0.0017
609	0.0008	0.0012	0.0003	0.0015
610	0.0011	0.0015	0.0018	0.0026
611	0.0003	0.0014	0.0016	0.0021
612	0.0024	0.0001	0.0010	0.0026
613	0.0015	0.0015	0.0012	0.0024
614	0.0011	0.0021	0.0010	0.0026
615	0.0010	0.0009	0.0008	0.0015
616	0.0004	0.0005	0.0013	0.0015
617	0.0018	0.0004	0.0017	0.0025
618	0.0014	0.0012	0.0016	0.0024
619	0.0029	0.0005	0.0009	0.0031
