Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
492	0.0006	0.0014	0.0009	0.0018
493	0.0013	0.0014	0.0012	0.0023
494	0.0003	0.0019	0.0013	0.0023
495	0.0010	0.0010	0.0011	0.0018
496	0.0016	0.0007	0.0010	0.0020
497	0.0014	0.0007	0.0010	0.0019
498	0.0014	0.0012	0.0010	0.0021
499	0.0009	0.0002	0.0015	0.0017
500	0.0009	0.0006	0.0005	0.0012
501	0.0015	0.0012	0.0005	0.0020
502	0.0014	0.0011	0.0007	0.0019
503	0.0012	0.0014	0.0008	0.0020
504	0.0005	0.0015	0.0008	0.0018
505	0.0008	0.0016	0.0014	0.0023
506	0.0003	0.0016	0.0018	0.0024
507	0.0003	0.0010	0.0015	0.0018
508	0.0009	0.0008	0.0009	0.0015
509	0.0016	0.0011	0.0013	0.0024
510	0.0008	0.0006	0.0006	0.0012
511	0.0018	0.0023	0.0013	0.0033
512	0.0014	0.0010	0.0016	0.0023
513	0.0008	0.0006	0.0006	0.0012
514	0.0017	0.0005	0.0010	0.0020
515	0.0019	0.0011	0.0013	0.0026
516	0.0008	0.0013	0.0011	0.0019
517	0.0010	0.0009	0.0004	0.0014
518	0.0003	0.0016	0.0006	0.0018
519	0.0005	0.0006	0.0010	0.0013
520	0.0029	0.0010	0.0006	0.0032
521	0.0004	0.0006	0.0015	0.0016
522	0.0009	0.0004	0.0022	0.0025
523	0.0015	0.0011	0.0005	0.0019
524	0.0024	0.0020	0.0010	0.0032
525	0.0012	0.0010	0.0002	0.0016
526	0.0012	0.0016	0.0004	0.0020
527	0.0015	0.0002	0.0006	0.0016
528	0.0013	0.0010	0.0006	0.0017
529	0.0015	0.0015	0.0014	0.0026
530	0.0006	0.0001	0.0007	0.0009
531	0.0006	0.0008	0.0006	0.0012
532	0.0015	0.0015	0.0007	0.0022
533	0.0015	0.0001	0.0021	0.0026
534	0.0004	0.0009	0.0022	0.0024
535	0.0003	0.0013	0.0009	0.0016
536	0.0015	0.0014	0.0008	0.0022
537	0.0006	0.0014	0.0006	0.0016
538	0.0001	0.0017	0.0011	0.0021
539	0.0008	0.0011	0.0016	0.0021
540	0.0008	0.0016	0.0004	0.0019
541	0.0004	0.0017	0.0009	0.0020
542	0.0011	0.0005	0.0008	0.0014
543	0.0016	0.0009	0.0004	0.0019
544	0.0014	0.0016	0.0014	0.0025
545	0.0007	0.0014	0.0007	0.0017
546	0.0015	0.0009	0.0005	0.0018
547	0.0012	0.0017	0.0001	0.0021
548	0.0017	0.0003	0.0004	0.0017
549	0.0008	0.0012	0.0011	0.0018
550	0.0005	0.0016	0.0019	0.0025
551	0.0001	0.0011	0.0003	0.0012
552	0.0010	0.0004	0.0013	0.0017
553	0.0001	0.0008	0.0014	0.0016
554	0.0004	0.0013	0.0010	0.0017
555	0.0009	0.0013	0.0025	0.0030
556	0.0009	0.0011	0.0006	0.0015
557	0.0009	0.0004	0.0004	0.0011
558	0.0011	0.0002	0.0007	0.0013
559	0.0006	0.0010	0.0011	0.0016
560	0.0007	0.0016	0.0008	0.0019
561	0.0007	0.0006	0.0009	0.0013
562	0.0006	0.0007	0.0030	0.0031
563	0.0004	0.0015	0.0008	0.0018
564	0.0008	0.0007	0.0022	0.0025
565	0.0004	0.0007	0.0007	0.0011
566	0.0010	0.0009	0.0018	0.0022
567	0.0014	0.0016	0.0008	0.0023
568	0.0015	0.0007	0.0005	0.0017
569	0.0009	0.0009	0.0010	0.0016
570	0.0006	0.0009	0.0006	0.0013
571	0.0004	0.0001	0.0007	0.0008
572	0.0007	0.0007	0.0014	0.0017
573	0.0012	0.0008	0.0024	0.0028
574	0.0013	0.0008	0.0017	0.0023
575	0.0008	0.0013	0.0018	0.0024
576	0.0006	0.0005	0.0006	0.0010
577	0.0005	0.0008	0.0004	0.0011
578	0.0005	0.0007	0.0008	0.0012
579	0.0015	0.0005	0.0006	0.0017
580	0.0015	0.0009	0.0012	0.0022
581	0.0007	0.0006	0.0006	0.0011
582	0.0011	0.0011	0.0005	0.0017
583	0.0024	0.0008	0.0005	0.0026
584	0.0009	0.0004	0.0013	0.0016
585	0.0004	0.0007	0.0021	0.0022
586	0.0006	0.0009	0.0018	0.0022
587	0.0006	0.0008	0.0011	0.0015
588	0.0007	0.0017	0.0012	0.0022
589	0.0015	0.0005	0.0003	0.0016
590	0.0010	0.0007	0.0011	0.0017
591	0.0002	0.0006	0.0002	0.0007
592	0.0008	0.0012	0.0007	0.0016
593	0.0023	0.0004	0.0009	0.0025
594	0.0010	0.0011	0.0002	0.0015
595	0.0003	0.0011	0.0014	0.0018
596	0.0010	0.0008	0.0009	0.0015
597	0.0007	0.0014	0.0004	0.0016
598	0.0005	0.0007	0.0011	0.0014
599	0.0017	0.0006	0.0018	0.0025
600	0.0013	0.0005	0.0008	0.0016
601	0.0011	0.0005	0.0005	0.0013
602	0.0010	0.0006	0.0008	0.0015
603	0.0017	0.0010	0.0012	0.0023
604	0.0010	0.0008	0.0013	0.0018
605	0.0009	0.0015	0.0006	0.0019
606	0.0011	0.0008	0.0004	0.0014
607	0.0015	0.0011	0.0014	0.0023
608	0.0007	0.0014	0.0005	0.0017
609	0.0009	0.0007	0.0007	0.0013
610	0.0005	0.0008	0.0019	0.0021
611	0.0011	0.0006	0.0019	0.0023
612	0.0019	0.0011	0.0017	0.0028
613	0.0004	0.0014	0.0004	0.0015
614	0.0011	0.0005	0.0007	0.0014
615	0.0011	0.0008	0.0003	0.0014
616	0.0009	0.0008	0.0009	0.0015
617	0.0018	0.0014	0.0004	0.0023
618	0.0032	0.0015	0.0005	0.0036
619	0.0011	0.0003	0.0015	0.0019
620	0.0020	0.0016	0.0003	0.0026
621	0.0002	0.0005	0.0009	0.0010
