Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
496	0.0042	0.0030	0.0006	0.0052
497	0.0024	0.0038	0.0004	0.0046
498	0.0028	0.0027	0.0009	0.0041
499	0.0054	0.0071	0.0013	0.0090
500	0.0058	0.0083	0.0022	0.0104
501	0.0014	0.0025	0.0015	0.0033
502	0.0020	0.0029	0.0004	0.0036
503	0.0031	0.0031	0.0015	0.0046
504	0.0032	0.0030	0.0016	0.0047
505	0.0009	0.0010	0.0039	0.0041
506	0.0016	0.0042	0.0030	0.0055
507	0.0029	0.0028	0.0015	0.0043
508	0.0027	0.0040	0.0016	0.0051
509	0.0027	0.0030	0.0007	0.0040
510	0.0034	0.0026	0.0020	0.0047
511	0.0017	0.0020	0.0010	0.0028
512	0.0039	0.0032	0.0016	0.0053
513	0.0015	0.0026	0.0014	0.0033
514	0.0030	0.0014	0.0010	0.0034
515	0.0014	0.0018	0.0011	0.0025
516	0.0022	0.0034	0.0016	0.0044
517	0.0021	0.0016	0.0008	0.0027
518	0.0033	0.0032	0.0014	0.0048
519	0.0018	0.0021	0.0002	0.0028
520	0.0023	0.0013	0.0007	0.0028
521	0.0019	0.0034	0.0009	0.0041
522	0.0021	0.0021	0.0017	0.0034
523	0.0022	0.0026	0.0022	0.0040
524	0.0016	0.0028	0.0010	0.0034
525	0.0035	0.0030	0.0008	0.0047
526	0.0025	0.0021	0.0022	0.0039
527	0.0021	0.0019	0.0008	0.0030
528	0.0008	0.0012	0.0026	0.0029
529	0.0020	0.0028	0.0007	0.0035
530	0.0010	0.0013	0.0034	0.0038
531	0.0029	0.0022	0.0021	0.0042
532	0.0036	0.0009	0.0012	0.0039
533	0.0038	0.0038	0.0040	0.0067
534	0.0033	0.0008	0.0020	0.0039
535	0.0018	0.0009	0.0013	0.0024
536	0.0025	0.0004	0.0019	0.0031
537	0.0013	0.0014	0.0024	0.0031
538	0.0020	0.0026	0.0013	0.0036
539	0.0019	0.0022	0.0005	0.0029
540	0.0015	0.0011	0.0042	0.0046
541	0.0018	0.0043	0.0041	0.0062
542	0.0031	0.0031	0.0029	0.0053
543	0.0025	0.0008	0.0047	0.0054
544	0.0029	0.0053	0.0058	0.0084
545	0.0036	0.0032	0.0066	0.0081
546	0.0033	0.0035	0.0078	0.0092
547	0.0041	0.0065	0.0124	0.0146
548	0.0035	0.0060	0.0172	0.0185
549	0.0069	0.0093	0.0291	0.0313
550	0.0338	0.0436	0.1417	0.1521
551	0.0104	0.0154	0.0566	0.0596
552	0.0028	0.0051	0.0226	0.0234
553	0.0018	0.0036	0.0146	0.0152
554	0.0021	0.0011	0.0117	0.0119
555	0.0019	0.0026	0.0090	0.0095
556	0.0011	0.0017	0.0082	0.0084
557	0.0014	0.0022	0.0063	0.0069
558	0.0018	0.0038	0.0052	0.0067
559	0.0019	0.0025	0.0048	0.0057
560	0.0011	0.0020	0.0047	0.0052
561	0.0012	0.0016	0.0043	0.0047
562	0.0013	0.0025	0.0030	0.0041
563	0.0019	0.0009	0.0030	0.0037
564	0.0008	0.0032	0.0036	0.0049
565	0.0021	0.0005	0.0034	0.0040
566	0.0008	0.0004	0.0017	0.0020
567	0.0018	0.0007	0.0040	0.0045
568	0.0015	0.0023	0.0054	0.0060
569	0.0026	0.0017	0.0023	0.0038
570	0.0007	0.0010	0.0035	0.0037
571	0.0012	0.0004	0.0018	0.0022
572	0.0018	0.0010	0.0027	0.0034
573	0.0014	0.0017	0.0031	0.0038
574	0.0025	0.0027	0.0043	0.0057
